# x_m; y_m; yaw; w
5.3, 0.85, 0.785, 0.0
5.3, 5.3, 0.0, 0.0
0.85, 5.3, 0.0, 0.0
1.0, 2.9, 0.0, 0.0
3.0, 2.85, 0.0, 0.0
